SC_ID,date,hour,value
SC20,2023/11/1,20,7
SC20,2023/11/19,19,0
SC20,2023/11/11,13,38
SC20,2023/11/28,16,25
SC20,2023/11/17,8,7
SC20,2023/11/28,19,2
SC20,2023/11/21,18,110
SC20,2023/11/26,14,2
SC20,2023/11/16,20,181
SC20,2023/11/18,16,6
SC20,2023/11/9,11,129
SC20,2023/11/9,19,101
SC20,2023/11/8,14,4
SC20,2023/11/15,17,48
SC20,2023/11/11,23,0
SC20,2023/11/3,18,14
SC20,2023/11/30,16,12
SC20,2023/11/2,21,0
SC20,2023/11/14,20,1
SC20,2023/11/17,13,44
SC20,2023/11/21,15,1
SC20,2023/11/23,16,12
SC20,2023/11/9,15,92
SC20,2023/11/30,19,5
SC20,2023/11/27,18,2
SC20,2023/11/10,12,10
SC20,2023/11/2,17,42
SC20,2023/11/14,14,7
SC20,2023/11/16,16,76
SC20,2023/11/22,20,0
SC20,2023/11/22,14,7
SC20,2023/11/6,20,0
SC20,2023/11/10,21,27
SC20,2023/11/16,21,2
SC20,2023/11/4,16,18
SC20,2023/11/24,18,49
SC20,2023/11/7,21,0
SC20,2023/11/28,17,8
SC20,2023/11/4,17,9
SC20,2023/11/30,17,4
SC20,2023/11/17,18,225
SC20,2023/11/10,20,38
SC20,2023/11/17,14,2
SC20,2023/11/28,18,0
SC20,2023/11/29,19,14
SC20,2023/11/10,15,11
SC20,2023/11/27,19,5
SC20,2023/11/20,16,17
SC20,2023/11/13,10,37
SC20,2023/11/20,19,0
SC20,2023/11/20,14,10
SC20,2023/11/10,19,74
SC20,2023/11/12,17,77
SC20,2023/11/27,17,26
SC20,2023/11/8,15,36
SC20,2023/11/12,19,91
SC20,2023/11/3,21,0
SC20,2023/11/13,16,30
SC20,2023/11/7,16,6
SC20,2023/11/10,0,8
SC20,2023/11/11,16,41
SC20,2023/11/3,16,2
SC20,2023/11/29,17,3
SC20,2023/11/12,18,90
SC20,2023/11/10,16,2
SC20,2023/11/15,14,5
SC20,2023/11/21,17,18
SC20,2023/11/25,18,1
SC20,2023/11/10,10,21
SC20,2023/11/13,0,1
SC20,2023/11/18,10,1
SC20,2023/11/9,20,94
SC20,2023/11/17,19,43
SC20,2023/11/26,17,2
SC20,2023/11/30,18,30
SC20,2023/11/15,19,34
SC20,2023/11/4,18,1
SC20,2023/11/15,18,23
SC20,2023/11/18,17,15
SC20,2023/11/21,16,4
SC20,2023/11/16,15,11
SC20,2023/11/7,13,83
SC20,2023/11/15,20,13
SC20,2023/11/4,19,3
SC20,2023/11/7,20,0
SC20,2023/11/11,18,29
SC20,2023/11/5,15,4
SC20,2023/11/10,14,9
SC20,2023/11/13,17,44
SC20,2023/11/13,18,40
SC20,2023/11/22,19,30
SC20,2023/11/7,12,3
SC20,2023/11/11,14,43
SC20,2023/11/6,19,12
SC20,2023/11/12,20,110
SC20,2023/11/24,16,9
SC20,2023/11/29,16,3
SC20,2023/11/10,11,6
SC20,2023/11/2,16,10
SC20,2023/11/8,20,0
SC20,2023/11/1,13,0
SC20,2023/11/6,16,42
SC20,2023/11/8,10,59
SC20,2023/11/24,20,0
SC20,2023/11/4,15,9
SC20,2023/11/5,14,6
SC20,2023/11/8,13,18
SC20,2023/11/2,19,25
SC20,2023/11/12,23,94
SC20,2023/11/19,17,11
SC20,2023/11/7,18,67
SC20,2023/11/23,18,81
SC20,2023/11/20,18,21
SC20,2023/11/22,18,63
SC20,2023/11/28,15,0
SC20,2023/11/17,21,0
SC20,2023/11/16,23,14
SC20,2023/11/9,22,38
SC20,2023/11/22,15,0
SC20,2023/11/26,19,0
SC20,2023/11/17,12,40
SC20,2023/11/10,13,10
SC20,2023/11/7,14,30
SC20,2023/11/5,19,0
SC20,2023/11/8,17,13
SC20,2023/11/10,23,0
SC20,2023/11/14,15,12
SC20,2023/11/7,17,45
SC20,2023/11/25,20,0
SC20,2023/11/19,16,10
SC20,2023/11/15,15,1
SC20,2023/11/27,20,0
SC20,2023/11/21,14,5
SC20,2023/11/3,20,10
SC20,2023/11/2,18,32
SC20,2023/11/12,22,90
SC20,2023/11/29,18,7
SC20,2023/11/1,14,5
SC20,2023/11/24,14,3
SC20,2023/11/11,20,29
SC20,2023/11/18,20,0
SC20,2023/11/17,22,0
SC20,2023/11/9,13,61
SC20,2023/11/9,23,38
SC20,2023/11/6,15,10
SC20,2023/11/11,0,0
SC20,2023/11/17,20,0
SC20,2023/11/17,16,199
SC20,2023/11/27,14,28
SC20,2023/11/9,17,39
SC20,2023/11/15,21,0
SC20,2023/11/21,20,0
SC20,2023/11/11,12,22
SC20,2023/11/11,21,0
SC20,2023/11/18,15,3
SC20,2023/11/26,15,21
SC20,2023/11/9,10,14
SC20,2023/11/22,16,8
SC20,2023/11/16,14,4
SC20,2023/11/14,16,15
SC20,2023/11/23,20,0
SC20,2023/11/2,13,25
SC20,2023/11/13,11,29
SC20,2023/11/11,11,36
SC20,2023/11/11,19,34
SC20,2023/11/3,19,14
SC20,2023/11/12,21,94
SC20,2023/11/8,18,102
SC20,2023/11/1,21,1
SC20,2023/11/2,20,17
SC20,2023/11/7,19,72
SC20,2023/11/30,14,0
SC20,2023/11/6,10,0
SC20,2023/11/29,15,5
SC20,2023/11/10,18,109
SC20,2023/11/24,15,4
SC20,2023/11/13,13,1
SC20,2023/11/28,21,0
SC20,2023/11/1,18,39
SC20,2023/11/7,15,23
SC20,2023/11/20,13,1
SC20,2023/11/23,15,11
SC20,2023/11/16,19,263
SC20,2023/11/17,15,112
SC20,2023/11/9,18,84
SC20,2023/11/14,13,9
SC20,2023/11/27,16,1
SC20,2023/11/17,11,12
SC20,2023/11/16,18,173
SC20,2023/11/8,11,10
SC20,2023/11/25,17,28
SC20,2023/11/6,18,43
SC20,2023/11/11,17,46
SC20,2023/11/5,21,0
SC20,2023/11/8,19,12
SC20,2023/11/28,13,3
SC20,2023/11/3,17,59
SC20,2023/11/11,10,6
SC20,2023/11/6,17,4
SC20,2023/11/17,9,38
SC20,2023/11/17,0,0
SC20,2023/11/16,17,62
SC20,2023/11/9,16,59
SC20,2023/11/29,13,3
SC20,2023/11/5,16,9
SC20,2023/11/24,17,36
SC20,2023/11/18,18,0
SC20,2023/11/14,18,25
SC20,2023/11/22,17,67
SC20,2023/11/16,22,27
SC20,2023/11/28,14,2
SC20,2023/11/8,21,0
SC20,2023/11/13,19,6
SC20,2023/11/1,17,27
SC20,2023/11/14,19,22
SC20,2023/11/5,17,1
SC20,2023/11/13,20,13
SC20,2023/11/10,9,13
SC20,2023/11/25,15,3
SC20,2023/11/23,17,12
SC20,2023/11/10,22,0
SC20,2023/11/26,18,4
SC20,2023/11/21,19,22
SC20,2023/11/10,17,23
SC20,2023/11/5,18,7
SC20,2023/11/13,12,43
SC20,2023/11/13,21,0
SC20,2023/11/29,14,16
SC20,2023/11/30,20,0
SC20,2023/11/24,19,0
SC20,2023/11/11,15,52
SC20,2023/11/3,15,6
SC20,2023/11/8,16,56
SC20,2023/11/12,16,54
SC20,2023/11/1,19,30
SC20,2023/11/27,13,10
SC20,2023/11/12,0,0
SC20,2023/11/10,8,32
SC20,2023/11/9,14,115
SC20,2023/11/20,17,26
SC20,2023/11/14,17,36
SC20,2023/11/13,15,4
SC20,2023/11/9,21,52
SC20,2023/11/9,12,28
SC20,2023/11/11,22,0
SC20,2023/11/17,10,40
SC20,2023/11/17,17,40
SC20,2023/11/15,16,9
SC20,2023/11/19,18,3
