SC_ID,date,hour,value
SC22,2023/11/17,19,549
SC22,2023/11/9,20,648
SC22,2023/11/4,10,696
SC22,2023/11/6,17,643
SC22,2023/11/22,7,275
SC22,2023/11/6,9,753
SC22,2023/11/19,23,691
SC22,2023/11/1,19,685
SC22,2023/11/20,8,826
SC22,2023/11/23,10,456
SC22,2023/11/16,22,916
SC22,2023/11/30,10,673
SC22,2023/11/13,18,1333
SC22,2023/11/4,17,391
SC22,2023/11/2,22,801
SC22,2023/11/6,14,911
SC22,2023/11/29,7,217
SC22,2023/11/19,20,573
SC22,2023/11/28,17,382
SC22,2023/11/23,21,492
SC22,2023/11/2,7,333
SC22,2023/11/8,8,486
SC22,2023/11/26,8,674
SC22,2023/11/12,1,1112
SC22,2023/11/5,9,508
SC22,2023/11/13,15,1307
SC22,2023/11/30,0,19
SC22,2023/11/21,23,736
SC22,2023/11/13,0,530
SC22,2023/11/26,10,491
SC22,2023/11/14,22,983
SC22,2023/11/22,22,621
SC22,2023/11/5,20,666
SC22,2023/11/24,12,394
SC22,2023/11/24,21,510
SC22,2023/11/28,7,223
SC22,2023/11/29,23,737
SC22,2023/11/1,17,446
SC22,2023/11/20,7,209
SC22,2023/11/14,1,297
SC22,2023/11/19,14,678
SC22,2023/11/13,5,743
SC22,2023/11/9,12,513
SC22,2023/11/4,0,58
SC22,2023/11/7,7,540
SC22,2023/11/1,10,739
SC22,2023/11/12,16,1413
SC22,2023/11/23,7,244
SC22,2023/11/29,14,491
SC22,2023/11/13,21,1467
SC22,2023/11/7,12,578
SC22,2023/11/25,18,604
SC22,2023/11/11,15,1466
SC22,2023/11/8,16,579
SC22,2023/11/24,19,374
SC22,2023/11/2,14,762
SC22,2023/11/10,10,640
SC22,2023/11/18,8,778
SC22,2023/11/9,16,514
SC22,2023/11/8,13,256
SC22,2023/11/27,19,370
SC22,2023/11/10,7,358
SC22,2023/11/3,16,331
SC22,2023/11/30,7,226
SC22,2023/11/10,0,21
SC22,2023/11/11,16,1567
SC22,2023/11/27,15,524
SC22,2023/11/17,9,629
SC22,2023/11/18,15,701
SC22,2023/11/30,20,548
SC22,2023/11/18,18,787
SC22,2023/11/17,8,828
SC22,2023/11/25,21,661
SC22,2023/11/3,21,693
SC22,2023/11/18,12,542
SC22,2023/11/18,21,650
SC22,2023/11/23,12,400
SC22,2023/11/24,16,261
SC22,2023/11/3,18,678
SC22,2023/11/9,15,798
SC22,2023/11/29,0,0
SC22,2023/11/2,0,9
SC22,2023/11/30,17,386
SC22,2023/11/28,10,452
SC22,2023/11/21,19,329
SC22,2023/11/16,17,527
SC22,2023/11/12,23,621
SC22,2023/11/29,19,365
SC22,2023/11/19,10,736
SC22,2023/11/29,11,531
SC22,2023/11/28,15,525
SC22,2023/11/8,23,869
SC22,2023/11/1,8,646
SC22,2023/11/21,21,427
SC22,2023/11/19,0,14
SC22,2023/11/8,15,795
SC22,2023/11/24,17,284
SC22,2023/11/22,8,702
SC22,2023/11/28,0,21
SC22,2023/11/7,10,1080
SC22,2023/11/2,6,125
SC22,2023/11/29,22,651
SC22,2023/11/27,11,510
SC22,2023/11/9,21,675
SC22,2023/11/7,17,656
SC22,2023/11/26,18,593
SC22,2023/11/25,16,413
SC22,2023/11/30,22,799
SC22,2023/11/4,22,668
SC22,2023/11/4,7,330
SC22,2023/11/12,18,1811
SC22,2023/11/30,9,499
SC22,2023/11/17,17,421
SC22,2023/11/15,16,513
SC22,2023/11/11,7,1473
SC22,2023/11/19,7,163
