SC_ID,date,hour,value
SC1,2023/11/16,6,172
SC1,2023/11/15,3,3426
SC1,2023/11/7,4,3043
SC1,2023/11/6,5,2887
SC1,2023/11/6,0,3486
SC1,2023/11/6,23,3931
SC1,2023/11/18,5,2323
SC1,2023/11/3,21,4213
SC1,2023/11/10,6,28
SC1,2023/11/29,3,3284
SC1,2023/11/10,19,2048
SC1,2023/11/14,1,4109
SC1,2023/11/11,12,4519
SC1,2023/11/7,0,3942
SC1,2023/11/26,15,96
SC1,2023/11/9,10,1228
SC1,2023/11/6,7,1411
SC1,2023/11/23,18,1017
SC1,2023/11/29,19,1809
SC1,2023/11/27,3,2808
SC1,2023/11/18,15,63
SC1,2023/11/9,17,1318
SC1,2023/11/26,5,2220
SC1,2023/11/30,5,2684
SC1,2023/11/19,17,742
SC1,2023/11/18,23,3142
SC1,2023/11/9,1,3791
SC1,2023/11/3,12,2882
SC1,2023/11/21,2,3385
SC1,2023/11/29,11,1768
SC1,2023/11/13,9,1848
SC1,2023/11/20,6,34
SC1,2023/11/18,13,2665
SC1,2023/11/16,5,3445
SC1,2023/11/13,16,2208
SC1,2023/11/5,8,2531
SC1,2023/11/23,15,2
SC1,2023/11/23,5,2229
SC1,2023/11/10,11,2360
SC1,2023/11/16,11,2153
SC1,2023/11/1,18,3528
SC1,2023/11/12,9,4212
SC1,2023/11/30,19,1736
SC1,2023/11/15,2,2655
SC1,2023/11/11,8,5038
SC1,2023/11/22,13,2450
SC1,2023/11/4,12,3137
SC1,2023/11/30,11,1596
SC1,2023/11/15,20,3039
SC1,2023/11/6,19,2609
SC1,2023/11/19,15,13
SC1,2023/11/1,6,2235
SC1,2023/11/25,0,3307
SC1,2023/11/14,11,1978
SC1,2023/11/20,19,1807
SC1,2023/11/13,20,4676
SC1,2023/11/14,9,2396
SC1,2023/11/20,9,1135
SC1,2023/11/22,9,1653
SC1,2023/11/6,15,868
SC1,2023/11/22,11,1440
SC1,2023/11/6,1,3527
SC1,2023/11/25,12,2339
SC1,2023/11/25,21,2438
SC1,2023/11/15,9,2126
SC1,2023/11/5,19,2010
SC1,2023/11/24,20,1973
SC1,2023/11/22,21,2500
SC1,2023/11/12,10,3935
SC1,2023/11/28,5,2035
SC1,2023/11/12,23,5756
SC1,2023/11/19,10,1314
SC1,2023/11/30,15,85
SC1,2023/11/8,23,4031
SC1,2023/11/7,10,1891
SC1,2023/11/29,6,4
SC1,2023/11/9,12,3118
SC1,2023/11/5,14,488
SC1,2023/11/8,4,3555
SC1,2023/11/2,19,3290
SC1,2023/11/24,8,1876
SC1,2023/11/28,15,20
SC1,2023/11/4,5,2753
SC1,2023/11/29,21,2497
SC1,2023/11/2,11,3677
SC1,2023/11/8,13,2680
SC1,2023/11/4,15,973
SC1,2023/11/17,16,1120
SC1,2023/11/21,20,3215
SC1,2023/11/24,6,3
SC1,2023/11/27,16,613
SC1,2023/11/14,13,2183
SC1,2023/11/26,9,1505
SC1,2023/11/21,16,876
SC1,2023/11/26,13,1954
SC1,2023/11/9,8,2664
SC1,2023/11/17,14,93
SC1,2023/11/24,1,3026
SC1,2023/11/18,4,2693
SC1,2023/11/1,1,4810
SC1,2023/11/14,6,47
SC1,2023/11/22,6,28
SC1,2023/11/10,15,732
SC1,2023/11/26,23,2969
SC1,2023/11/10,5,3135
SC1,2023/11/16,15,1046
SC1,2023/11/21,13,2305
SC1,2023/11/17,5,3217
SC1,2023/11/28,3,3216
SC1,2023/11/29,9,1195
SC1,2023/11/12,19,4103
SC1,2023/11/26,4,2778
SC1,2023/11/29,22,2832
SC1,2023/11/12,8,3508
SC1,2023/11/4,17,996
SC1,2023/11/29,7,952
SC1,2023/11/8,8,2243
SC1,2023/11/2,7,1852
SC1,2023/11/28,17,652
SC1,2023/11/5,9,2003
SC1,2023/11/1,16,3764
SC1,2023/11/24,16,635
SC1,2023/11/7,12,3003
SC1,2023/11/19,2,2955
SC1,2023/11/30,10,1539
SC1,2023/11/2,22,5524
SC1,2023/11/13,18,1989
SC1,2023/11/18,1,3336
SC1,2023/11/30,17,637
SC1,2023/11/19,20,1873
SC1,2023/11/10,16,1125
SC1,2023/11/26,1,2934
SC1,2023/11/28,10,1768
SC1,2023/11/7,18,1721
SC1,2023/11/12,13,2546
SC1,2023/11/6,22,3901
SC1,2023/11/12,4,5308
SC1,2023/11/1,8,4526
SC1,2023/11/12,12,4284
SC1,2023/11/17,15,24
SC1,2023/11/21,6,12
SC1,2023/11/8,21,3524
SC1,2023/11/19,9,1318
SC1,2023/11/3,11,3036
SC1,2023/11/25,19,1735
SC1,2023/11/8,12,3017
SC1,2023/11/25,11,1763
SC1,2023/11/27,0,3025
SC1,2023/11/11,19,3576
SC1,2023/11/17,11,1690
SC1,2023/11/26,17,451
SC1,2023/11/7,6,28
SC1,2023/11/9,2,4096
SC1,2023/11/3,15,772
SC1,2023/11/2,14,1393
SC1,2023/11/27,21,2330
SC1,2023/11/2,20,3523
SC1,2023/11/23,21,2321
SC1,2023/11/2,2,5562
SC1,2023/11/19,7,1188
SC1,2023/11/3,8,2510
SC1,2023/11/8,9,1823
SC1,2023/11/4,11,2336
SC1,2023/11/25,8,1528
SC1,2023/11/19,22,3211
SC1,2023/11/28,11,2030
SC1,2023/11/24,18,815
SC1,2023/11/4,19,2391
SC1,2023/11/29,16,518
SC1,2023/11/24,13,2611
SC1,2023/11/25,6,2
SC1,2023/11/23,9,1435
SC1,2023/11/11,6,2000
SC1,2023/11/1,13,4418
SC1,2023/11/7,9,1892
SC1,2023/11/5,7,1508
SC1,2023/11/12,2,5792
SC1,2023/11/6,11,1294
