SC_ID,date,hour,value
SC56,2023/11/29,17,7
SC56,2023/11/5,15,117
SC56,2023/11/13,22,95
SC56,2023/11/30,13,80
SC56,2023/11/21,8,31
SC56,2023/11/9,4,21
SC56,2023/11/9,13,77
SC56,2023/11/17,22,62
SC56,2023/11/17,7,22
SC56,2023/11/26,20,69
SC56,2023/11/15,12,12
SC56,2023/11/12,21,248
SC56,2023/11/8,11,160
SC56,2023/11/26,16,43
SC56,2023/11/6,20,148
SC56,2023/11/20,14,73
SC56,2023/11/5,4,42
SC56,2023/11/30,23,158
SC56,2023/11/7,16,82
SC56,2023/11/1,22,453
SC56,2023/11/9,23,166
SC56,2023/11/19,8,23
SC56,2023/11/11,10,343
SC56,2023/11/28,12,2
SC56,2023/11/28,21,101
SC56,2023/11/22,14,74
SC56,2023/11/29,14,45
SC56,2023/11/30,20,310
SC56,2023/11/12,16,275
SC56,2023/11/11,5,384
SC56,2023/11/1,19,524
SC56,2023/11/5,18,144
SC56,2023/11/24,19,150
SC56,2023/11/4,2,33
SC56,2023/11/2,8,214
SC56,2023/11/11,3,269
SC56,2023/11/6,9,135
SC56,2023/11/25,20,55
SC56,2023/11/19,16,66
SC56,2023/11/11,20,318
SC56,2023/11/3,3,42
SC56,2023/11/25,22,61
SC56,2023/11/20,9,26
SC56,2023/11/23,11,183
SC56,2023/11/14,12,8
SC56,2023/11/1,20,391
SC56,2023/11/17,17,4
SC56,2023/11/30,18,82
SC56,2023/11/22,0,0
SC56,2023/11/10,0,0
SC56,2023/11/3,22,230
SC56,2023/11/4,9,119
SC56,2023/11/14,13,62
SC56,2023/11/2,21,246
SC56,2023/11/19,19,63
SC56,2023/11/11,13,303
SC56,2023/11/9,6,17
SC56,2023/11/3,7,24
SC56,2023/11/30,9,41
SC56,2023/11/19,18,146
SC56,2023/11/15,16,42
SC56,2023/11/20,10,51
SC56,2023/11/17,19,71
SC56,2023/11/15,18,254
SC56,2023/11/25,7,29
SC56,2023/11/17,10,49
SC56,2023/11/28,9,55
SC56,2023/11/11,22,435
SC56,2023/11/9,9,41
SC56,2023/11/3,15,137
SC56,2023/11/19,13,115
SC56,2023/11/29,23,173
SC56,2023/11/11,7,361
SC56,2023/11/12,10,240
SC56,2023/11/3,19,199
SC56,2023/11/8,12,27
SC56,2023/11/4,14,155
SC56,2023/11/11,19,386
SC56,2023/11/19,9,22
SC56,2023/11/25,19,84
SC56,2023/11/30,14,45
SC56,2023/11/8,21,130
SC56,2023/11/11,11,433
SC56,2023/11/28,14,94
SC56,2023/11/10,14,94
SC56,2023/11/3,11,126
SC56,2023/11/27,0,0
SC56,2023/11/20,16,71
SC56,2023/11/22,16,38
SC56,2023/11/7,20,124
SC56,2023/11/5,5,38
SC56,2023/11/26,21,83
SC56,2023/11/13,10,91
SC56,2023/11/18,21,126
SC56,2023/11/14,16,47
SC56,2023/11/27,22,100
SC56,2023/11/1,3,322
SC56,2023/11/23,20,66
SC56,2023/11/7,2,37
SC56,2023/11/13,17,159
SC56,2023/11/27,7,46
SC56,2023/11/15,21,89
SC56,2023/11/18,20,153
SC56,2023/11/26,12,5
SC56,2023/11/18,12,5
SC56,2023/11/7,3,34
SC56,2023/11/9,11,151
SC56,2023/11/5,0,15
SC56,2023/11/16,14,50
SC56,2023/11/10,2,36
SC56,2023/11/27,10,77
SC56,2023/11/17,18,227
SC56,2023/11/16,20,50
SC56,2023/11/9,19,209
SC56,2023/11/27,17,13
SC56,2023/11/25,9,33
SC56,2023/11/11,9,266
SC56,2023/11/18,16,154
SC56,2023/11/4,21,158
SC56,2023/11/21,15,118
SC56,2023/11/13,1,0
SC56,2023/11/17,23,206
SC56,2023/11/17,13,68
SC56,2023/11/15,7,7
SC56,2023/11/30,12,6
SC56,2023/11/15,22,194
SC56,2023/11/30,21,319
SC56,2023/11/4,12,7
