SC_ID,date,hour,value
SC9,2023/11/11,9,2867
SC9,2023/11/3,23,1513
SC9,2023/11/29,21,518
SC9,2023/11/2,12,421
SC9,2023/11/15,10,2066
SC9,2023/11/15,17,592
SC9,2023/11/7,9,2083
SC9,2023/11/17,0,2029
SC9,2023/11/19,15,385
SC9,2023/11/29,6,0
SC9,2023/11/27,4,1983
SC9,2023/11/26,22,646
SC9,2023/11/4,1,2813
SC9,2023/11/29,8,1043
SC9,2023/11/11,3,3560
SC9,2023/11/6,12,433
SC9,2023/11/29,18,463
SC9,2023/11/1,14,2298
SC9,2023/11/15,7,1635
SC9,2023/11/28,12,199
SC9,2023/11/13,1,2485
SC9,2023/11/21,15,480
SC9,2023/11/17,13,3
SC9,2023/11/30,12,224
SC9,2023/11/28,21,632
SC9,2023/11/4,0,1934
SC9,2023/11/13,5,1546
SC9,2023/11/13,15,1076
SC9,2023/11/23,17,511
SC9,2023/11/10,7,1662
SC9,2023/11/16,7,1655
SC9,2023/11/30,0,1311
SC9,2023/11/11,2,3531
SC9,2023/11/4,8,1151
SC9,2023/11/25,20,1071
SC9,2023/11/17,3,2885
SC9,2023/11/26,0,1364
SC9,2023/11/24,14,44
SC9,2023/11/28,8,755
SC9,2023/11/17,23,887
SC9,2023/11/15,22,318
SC9,2023/11/5,2,2786
SC9,2023/11/28,1,2174
SC9,2023/11/14,17,527
SC9,2023/11/10,8,1455
SC9,2023/11/22,10,1722
SC9,2023/11/18,7,1422
SC9,2023/11/25,9,1995
SC9,2023/11/30,1,2098
SC9,2023/11/8,0,2205
SC9,2023/11/8,22,1067
SC9,2023/11/2,18,1052
SC9,2023/11/15,5,1114
SC9,2023/11/3,9,2701
SC9,2023/11/17,4,2365
SC9,2023/11/14,10,2169
SC9,2023/11/26,7,1587
SC9,2023/11/18,22,482
SC9,2023/11/18,17,416
SC9,2023/11/21,13,45
SC9,2023/11/17,11,2016
SC9,2023/11/26,17,725
SC9,2023/11/21,23,1259
SC9,2023/11/2,1,2948
SC9,2023/11/16,8,1960
SC9,2023/11/6,21,276
SC9,2023/11/15,15,572
SC9,2023/11/1,20,2970
SC9,2023/11/7,14,33
SC9,2023/11/13,22,1098
SC9,2023/11/25,3,2587
SC9,2023/11/14,12,251
SC9,2023/11/23,14,101
SC9,2023/11/22,12,331
SC9,2023/11/22,21,785
SC9,2023/11/20,21,444
SC9,2023/11/12,17,2154
SC9,2023/11/8,17,806
SC9,2023/11/2,8,2700
SC9,2023/11/5,11,2582
SC9,2023/11/24,20,1364
SC9,2023/11/25,2,1971
SC9,2023/11/12,22,1683
SC9,2023/11/11,20,2810
SC9,2023/11/30,8,942
SC9,2023/11/8,6,0
SC9,2023/11/14,7,1451
SC9,2023/11/27,9,581
SC9,2023/11/20,7,1187
SC9,2023/11/16,18,499
SC9,2023/11/23,8,383
SC9,2023/11/29,5,1112
SC9,2023/11/5,20,1109
SC9,2023/11/12,6,2025
SC9,2023/11/2,5,1698
SC9,2023/11/6,10,1977
SC9,2023/11/20,22,797
SC9,2023/11/13,13,9
SC9,2023/11/29,15,718
SC9,2023/11/20,17,192
SC9,2023/11/21,9,252
SC9,2023/11/6,11,1492
SC9,2023/11/5,7,1063
SC9,2023/11/25,6,0
SC9,2023/11/2,16,1347
SC9,2023/11/12,20,2197
SC9,2023/11/1,4,3248
SC9,2023/11/29,16,646
SC9,2023/11/12,2,3392
SC9,2023/11/1,23,2347
SC9,2023/11/5,22,1006
SC9,2023/11/24,13,3
SC9,2023/11/23,9,570
SC9,2023/11/21,1,2819
SC9,2023/11/1,13,842
SC9,2023/11/24,4,1871
SC9,2023/11/21,5,1118
SC9,2023/11/30,21,514
SC9,2023/11/7,22,1027
SC9,2023/11/28,6,0
SC9,2023/11/24,7,1463
SC9,2023/11/27,6,0
SC9,2023/11/1,2,2769
SC9,2023/11/17,19,914
SC9,2023/11/21,4,1776
SC9,2023/11/9,2,2765
SC9,2023/11/13,0,2620
SC9,2023/11/15,18,541
SC9,2023/11/18,10,2126
SC9,2023/11/3,14,303
SC9,2023/11/17,20,1092
SC9,2023/11/15,19,1216
SC9,2023/11/7,6,0
SC9,2023/11/21,14,154
SC9,2023/11/18,19,891
SC9,2023/11/20,0,1665
SC9,2023/11/30,18,646
SC9,2023/11/9,14,102
SC9,2023/11/10,1,2564
SC9,2023/11/16,1,2498
SC9,2023/11/3,2,3095
SC9,2023/11/8,7,1702
SC9,2023/11/3,20,884
SC9,2023/11/1,22,1893
SC9,2023/11/6,19,715
SC9,2023/11/19,6,0
SC9,2023/11/13,16,624
SC9,2023/11/7,19,815
SC9,2023/11/27,12,1167
SC9,2023/11/23,19,378
SC9,2023/11/5,8,893
SC9,2023/11/28,3,2598
SC9,2023/11/30,22,688
SC9,2023/11/15,23,753
SC9,2023/11/6,4,2490
SC9,2023/11/2,20,2080
SC9,2023/11/1,15,1874
SC9,2023/11/7,11,1501
SC9,2023/11/2,2,2965
SC9,2023/11/14,9,2037
SC9,2023/11/26,10,2042
SC9,2023/11/29,20,1088
SC9,2023/11/27,23,796
SC9,2023/11/20,10,1947
SC9,2023/11/12,0,3491
SC9,2023/11/18,18,528
SC9,2023/11/9,21,503
SC9,2023/11/25,7,1477
SC9,2023/11/29,1,2339
SC9,2023/11/9,20,1015
SC9,2023/11/19,18,634
SC9,2023/11/3,22,1594
SC9,2023/11/17,17,600
SC9,2023/11/28,9,2008
SC9,2023/11/13,18,951
SC9,2023/11/20,12,385
SC9,2023/11/5,19,913
SC9,2023/11/8,10,2442
SC9,2023/11/13,7,2145
SC9,2023/11/15,16,649
SC9,2023/11/11,7,2889
SC9,2023/11/30,11,2239
SC9,2023/11/19,22,508
SC9,2023/11/15,2,2820
SC9,2023/11/15,20,1244
SC9,2023/11/3,8,2169
SC9,2023/11/28,19,920
SC9,2023/11/6,16,821
SC9,2023/11/21,18,423
SC9,2023/11/15,11,1775
SC9,2023/11/4,18,587
SC9,2023/11/8,9,1795
SC9,2023/11/11,8,3504
SC9,2023/11/5,6,0
SC9,2023/11/10,16,739
SC9,2023/11/16,16,749
SC9,2023/11/18,0,1413
SC9,2023/11/30,13,3
SC9,2023/11/6,18,820
SC9,2023/11/12,7,2326
SC9,2023/11/19,16,373
SC9,2023/11/25,17,495
SC9,2023/11/29,9,1650
SC9,2023/11/30,4,2155
SC9,2023/11/2,9,2877
SC9,2023/11/19,8,1465
SC9,2023/11/11,10,4308
SC9,2023/11/5,3,2761
SC9,2023/11/8,2,2595
SC9,2023/11/11,6,2075
SC9,2023/11/14,0,2249
SC9,2023/11/3,3,1635
SC9,2023/11/24,2,1979
SC9,2023/11/14,21,1091
SC9,2023/11/12,10,3099
SC9,2023/11/3,17,956
SC9,2023/11/5,21,262
SC9,2023/11/27,8,473
SC9,2023/11/27,13,5
SC9,2023/11/22,17,612
SC9,2023/11/13,6,1482
SC9,2023/11/25,16,590
SC9,2023/11/10,0,1940
SC9,2023/11/1,21,1818
SC9,2023/11/30,7,1431
SC9,2023/11/19,14,47
SC9,2023/11/24,12,342
SC9,2023/11/21,3,2188
SC9,2023/11/20,1,2501
SC9,2023/11/3,16,1275
SC9,2023/11/8,18,938
SC9,2023/11/12,18,1977
SC9,2023/11/15,4,1982
SC9,2023/11/7,10,2455
SC9,2023/11/27,19,979
SC9,2023/11/18,3,2058
SC9,2023/11/4,12,343
SC9,2023/11/4,21,302
SC9,2023/11/10,15,671
SC9,2023/11/18,4,2536
SC9,2023/11/29,19,504
SC9,2023/11/24,8,1256
SC9,2023/11/5,17,646
SC9,2023/11/6,13,2
SC9,2023/11/25,19,978
SC9,2023/11/24,18,641
SC9,2023/11/28,11,1449
SC9,2023/11/25,8,1323
