SC_ID,date,hour,value
SC51,2023/11/5,5,1309
SC51,2023/11/24,3,1035
SC51,2023/11/27,14,120
SC51,2023/11/5,17,0
SC51,2023/11/12,3,1916
SC51,2023/11/13,2,1907
SC51,2023/11/27,23,1260
SC51,2023/11/5,3,1193
SC51,2023/11/5,22,319
SC51,2023/11/2,16,29
SC51,2023/11/7,20,455
SC51,2023/11/1,3,1265
SC51,2023/11/27,22,585
SC51,2023/11/13,10,645
SC51,2023/11/17,6,66
SC51,2023/11/2,21,786
SC51,2023/11/11,13,1616
SC51,2023/11/25,23,1013
SC51,2023/11/19,11,577
SC51,2023/11/15,17,0
SC51,2023/11/25,13,786
SC51,2023/11/27,1,857
SC51,2023/11/29,12,470
SC51,2023/11/19,19,264
SC51,2023/11/15,10,175
SC51,2023/11/3,23,502
SC51,2023/11/2,12,592
SC51,2023/11/18,10,131
SC51,2023/11/5,12,245
SC51,2023/11/30,23,878
SC51,2023/11/2,9,770
SC51,2023/11/4,23,1147
SC51,2023/11/17,9,19
SC51,2023/11/8,1,1303
SC51,2023/11/10,10,137
SC51,2023/11/11,23,964
SC51,2023/11/3,11,858
SC51,2023/11/12,1,1522
SC51,2023/11/14,16,0
SC51,2023/11/14,11,756
SC51,2023/11/22,11,594
SC51,2023/11/20,19,519
SC51,2023/11/14,19,380
SC51,2023/11/23,2,947
SC51,2023/11/6,5,827
SC51,2023/11/20,11,527
SC51,2023/11/7,4,1256
SC51,2023/11/16,9,16
SC51,2023/11/10,8,0
SC51,2023/11/7,23,1349
SC51,2023/11/3,0,1237
SC51,2023/11/11,2,1284
SC51,2023/11/26,22,6
SC51,2023/11/22,10,110
SC51,2023/11/5,19,297
SC51,2023/11/2,8,431
SC51,2023/11/11,3,1758
SC51,2023/11/28,4,940
SC51,2023/11/4,13,1014
SC51,2023/11/30,13,891
SC51,2023/11/14,12,157
SC51,2023/11/24,20,624
SC51,2023/11/8,17,0
SC51,2023/11/12,17,389
SC51,2023/11/27,15,0
SC51,2023/11/21,11,615
SC51,2023/11/27,6,0
SC51,2023/11/26,10,94
SC51,2023/11/26,17,0
SC51,2023/11/21,13,996
SC51,2023/11/26,8,0
SC51,2023/11/16,17,0
SC51,2023/11/13,0,1598
SC51,2023/11/18,17,0
SC51,2023/11/21,23,1048
SC51,2023/11/15,18,228
SC51,2023/11/28,17,0
SC51,2023/11/1,16,413
SC51,2023/11/21,6,0
SC51,2023/11/17,15,0
SC51,2023/11/12,12,1197
SC51,2023/11/12,21,980
SC51,2023/11/11,19,1069
SC51,2023/11/10,19,430
SC51,2023/11/2,3,1575
SC51,2023/11/17,5,1191
SC51,2023/11/30,14,221
SC51,2023/11/3,1,1784
SC51,2023/11/20,23,956
SC51,2023/11/11,1,1607
SC51,2023/11/30,16,0
SC51,2023/11/25,4,892
SC51,2023/11/3,13,1089
SC51,2023/11/29,21,1112
SC51,2023/11/8,14,670
SC51,2023/11/12,14,921
SC51,2023/11/4,16,0
SC51,2023/11/23,17,0
SC51,2023/11/29,6,0
SC51,2023/11/30,0,1100
SC51,2023/11/23,0,1064
SC51,2023/11/18,15,0
SC51,2023/11/17,19,407
SC51,2023/11/17,11,771
SC51,2023/11/9,2,1290
SC51,2023/11/9,20,572
SC51,2023/11/9,13,1135
SC51,2023/11/19,22,227
SC51,2023/11/7,2,1418
SC51,2023/11/18,21,725
SC51,2023/11/11,4,1533
SC51,2023/11/20,13,928
SC51,2023/11/29,3,1068
SC51,2023/11/21,21,757
SC51,2023/11/16,11,779
SC51,2023/11/22,13,980
SC51,2023/11/26,12,362
SC51,2023/11/10,14,278
SC51,2023/11/22,16,0
SC51,2023/11/29,19,429
SC51,2023/11/3,17,137
SC51,2023/11/11,10,1398
SC51,2023/11/23,18,229
SC51,2023/11/12,23,995
SC51,2023/11/8,11,627
SC51,2023/11/24,7,0
SC51,2023/11/1,22,1270
SC51,2023/11/25,10,106
SC51,2023/11/12,19,1032
SC51,2023/11/12,11,410
SC51,2023/11/1,7,0
