SC_ID,date,hour,value
SC23,2023/11/30,22,280
SC23,2023/11/27,9,230
SC23,2023/11/30,18,338
SC23,2023/11/22,0,4
SC23,2023/11/15,19,214
SC23,2023/11/14,13,321
SC23,2023/11/21,12,294
SC23,2023/11/19,12,352
SC23,2023/11/14,0,0
SC23,2023/11/15,11,390
SC23,2023/11/20,0,0
SC23,2023/11/4,18,377
SC23,2023/11/4,22,238
SC23,2023/11/30,7,43
SC23,2023/11/8,18,347
SC23,2023/11/28,22,186
SC23,2023/11/24,12,352
SC23,2023/11/7,8,188
SC23,2023/11/29,15,317
SC23,2023/11/14,22,198
SC23,2023/11/20,7,50
SC23,2023/11/5,20,189
SC23,2023/11/16,18,274
SC23,2023/11/13,13,119
SC23,2023/11/6,17,145
SC23,2023/11/20,14,274
SC23,2023/11/5,13,122
SC23,2023/11/20,22,202
SC23,2023/11/13,23,305
SC23,2023/11/4,15,323
SC23,2023/11/14,7,98
SC23,2023/11/24,8,138
SC23,2023/11/5,14,343
SC23,2023/11/19,17,110
SC23,2023/11/29,19,130
SC23,2023/11/6,22,230
SC23,2023/11/30,15,249
SC23,2023/11/21,21,158
SC23,2023/11/23,8,109
SC23,2023/11/22,22,215
SC23,2023/11/25,13,167
SC23,2023/11/1,9,307
SC23,2023/11/27,16,190
SC23,2023/11/22,13,126
SC23,2023/11/9,18,359
SC23,2023/11/11,14,374
SC23,2023/11/3,14,427
SC23,2023/11/19,21,178
SC23,2023/11/24,16,219
SC23,2023/11/4,17,199
SC23,2023/11/23,12,320
SC23,2023/11/2,7,45
SC23,2023/11/13,18,324
SC23,2023/11/28,10,238
SC23,2023/11/3,16,149
SC23,2023/11/28,7,47
SC23,2023/11/19,22,229
SC23,2023/11/23,15,268
SC23,2023/11/17,20,225
SC23,2023/11/28,18,246
SC23,2023/11/25,14,356
SC23,2023/11/29,7,33
SC23,2023/11/19,20,136
SC23,2023/11/20,23,195
SC23,2023/11/2,15,276
SC23,2023/11/10,18,281
SC23,2023/11/22,7,22
SC23,2023/11/30,10,248
SC23,2023/11/30,17,146
SC23,2023/11/6,7,71
SC23,2023/11/29,11,142
SC23,2023/11/10,21,703
SC23,2023/11/10,12,163
SC23,2023/11/16,21,215
SC23,2023/11/16,12,340
SC23,2023/11/5,23,206
SC23,2023/11/23,16,238
SC23,2023/11/27,18,246
SC23,2023/11/15,0,0
SC23,2023/11/22,14,385
SC23,2023/11/26,13,171
SC23,2023/11/7,16,186
SC23,2023/11/14,14,308
SC23,2023/11/16,15,333
SC23,2023/11/26,11,207
SC23,2023/11/18,11,355
SC23,2023/11/21,16,162
SC23,2023/11/2,19,408
SC23,2023/11/14,15,254
SC23,2023/11/20,15,297
SC23,2023/11/9,8,194
SC23,2023/11/28,15,308
SC23,2023/11/6,20,163
SC23,2023/11/29,10,222
SC23,2023/11/2,17,150
SC23,2023/11/10,0,4
SC23,2023/11/1,21,384
SC23,2023/11/2,11,397
SC23,2023/11/12,13,381
SC23,2023/11/16,0,0
SC23,2023/11/4,7,57
SC23,2023/11/26,23,164
SC23,2023/11/18,23,209
SC23,2023/11/23,18,254
SC23,2023/11/19,11,292
SC23,2023/11/11,13,280
SC23,2023/11/12,23,279
SC23,2023/11/13,9,419
SC23,2023/11/1,8,291
SC23,2023/11/15,10,305
SC23,2023/11/4,16,172
SC23,2023/11/15,17,127
SC23,2023/11/12,9,683
SC23,2023/11/3,13,358
SC23,2023/11/11,23,434
SC23,2023/11/24,21,154
SC23,2023/11/8,14,297
SC23,2023/11/24,9,225
SC23,2023/11/29,17,204
SC23,2023/11/1,1,244
SC23,2023/11/6,10,157
SC23,2023/11/12,18,450
SC23,2023/11/2,12,48
SC23,2023/11/11,4,261
SC23,2023/11/19,15,316
SC23,2023/11/6,0,80
SC23,2023/11/10,5,30
SC23,2023/11/18,13,141
SC23,2023/11/29,21,199
SC23,2023/11/19,19,182
SC23,2023/11/28,16,217
SC23,2023/11/17,14,412
SC23,2023/11/10,15,175
SC23,2023/11/15,20,280
SC23,2023/11/8,13,174
SC23,2023/11/17,12,301
SC23,2023/11/1,0,260
SC23,2023/11/2,0,6
SC23,2023/11/24,13,154
SC23,2023/11/29,12,294
